ж м {'rel_weight': 0.9847718028952122, 'rel_center': 0.9984266219011371, 'rel_inertia': 0.9990997334367654}
ж н {'rel_weight': 0.9770036659579961, 'rel_center': 0.998005399391384, 'rel_inertia': 0.999042908764757}
ж о {'rel_weight': 0.9804986394948592, 'rel_center': 0.9983637317236103, 'rel_inertia': 0.9992606011935355}
ж п {'rel_weight': 0.9777533851616773, 'rel_center': 0.9957016600839754, 'rel_inertia': 0.9991243738728117}
ж р {'rel_weight': 0.9986340404552801, 'rel_center': 0.9946620773793933, 'rel_inertia': 0.9981206786305186}
ж с {'rel_weight': 0.9678927660441163, 'rel_center': 0.9969356558278522, 'rel_inertia': 0.998720572944743}
ж т {'rel_weight': 0.9821631145136301, 'rel_center': 0.9978930180356722, 'rel_inertia': 0.9974709573078991}
ж у {'rel_weight': 0.9796987532069169, 'rel_center': 0.9962188510712243, 'rel_inertia': 0.9978899783446601}
ж ф {'rel_weight': 0.9398025859755269, 'rel_center': 0.994005790120936, 'rel_inertia': 0.9952392527124848}
ж х {'rel_weight': 0.9695789374873397, 'rel_center': 0.9975065962717413, 'rel_inertia': 0.998511719128002}
ж ц {'rel_weight': 0.9867973956298756, 'rel_center': 0.996054818134531, 'rel_inertia': 0.9987315623132218}
ж ч {'rel_weight': 0.9630014753286501, 'rel_center': 0.9953685151893436, 'rel_inertia': 0.9983990648052243}
ж ш {'rel_weight': 0.98271773950074, 'rel_center': 0.9944174290701957, 'rel_inertia': 0.9972812690424319}
ж щ {'rel_weight': 0.9712796442891882, 'rel_center': 0.9895419333446498, 'rel_inertia': 0.9957199132658141}
ж ъ {'rel_weight': 0.9807132431330876, 'rel_center': 0.9989782638576741, 'rel_inertia': 0.9989787076284806}
ж ы {'rel_weight': 0.9957333108062827, 'rel_center': 0.9955228509301342, 'rel_inertia': 0.9985484424612775}
ж ь {'rel_weight': 0.9723938683264399, 'rel_center': 0.9969867016385953, 'rel_inertia': 0.9987993098435579}
ж э {'rel_weight': 0.9722600894350768, 'rel_center': 0.9973902150808883, 'rel_inertia': 0.9987719788956673}
ж ю {'rel_weight': 0.9858030151828033, 'rel_center': 0.9986294094600049, 'rel_inertia': 0.9985403443390987}
ж я {'rel_weight': 0.9870454439909447, 'rel_center': 0.9972332607956799, 'rel_inertia': 0.9991241792065193}
з а {'rel_weight': 0.9748480189287881, 'rel_center': 0.9972214496089004, 'rel_inertia': 0.9991351977904516}
з б {'rel_weight': 0.9536775093705651, 'rel_center': 0.993928361724227, 'rel_inertia': 0.997704285125566}
з в {'rel_weight': 0.9746947306157678, 'rel_center': 0.9977731958757379, 'rel_inertia': 0.9994057466217171}
з г {'rel_weight': 0.99218074654103, 'rel_center': 0.998469551343722, 'rel_inertia': 0.9997214465782654}
з д {'rel_weight': 0.9629695681998325, 'rel_center': 0.9950657273881327, 'rel_inertia': 0.9981106588086739}
з е {'rel_weight': 0.9768658505401827, 'rel_center': 0.9973507894905858, 'rel_inertia': 0.9993921103578133}
з ё {'rel_weight': 0.9641847264630481, 'rel_center': 0.9980944472449176, 'rel_inertia': 0.9988228440416912}
з ж {'rel_weight': 0.961628992225964, 'rel_center': 0.9965230068832721, 'rel_inertia': 0.9983079215715794}
з з {'rel_weight': 0.9976740422676306, 'rel_center': 0.9995601989775198, 'rel_inertia': 0.99984633017177}
з и {'rel_weight': 0.9890564520156524, 'rel_center': 0.9971620765833562, 'rel_inertia': 0.9992452822141651}
з й {'rel_weight': 0.9759377594813506, 'rel_center': 0.9991465532427628, 'rel_inertia': 0.998607597129869}
з к {'rel_weight': 0.9952019198376485, 'rel_center': 0.9981087336451835, 'rel_inertia': 0.9997842931071288}
з л {'rel_weight': 0.9847002768656389, 'rel_center': 0.9994501296787455, 'rel_inertia': 0.9991521895156839}
з м {'rel_weight': 0.9501435169903877, 'rel_center': 0.9957914220609209, 'rel_inertia': 0.9976147564179367}
з н {'rel_weight': 0.9883680481371794, 'rel_center': 0.9984993063668739, 'rel_inertia': 0.9992801069857074}
з о {'rel_weight': 0.9848730746003164, 'rel_center': 0.9983119456713327, 'rel_inertia': 0.9992487331567734}
з п {'rel_weight': 0.9876183289334982, 'rel_center': 0.9983262648069114, 'rel_inertia': 0.9992566984241603}
з р {'rel_weight': 0.9667376736398954, 'rel_center': 0.9918469805526481, 'rel_inertia': 0.9974197852946235}
з с {'rel_weight': 0.9974789480510592, 'rel_center': 0.9979115680500246, 'rel_inertia': 0.9997881885469648}
з т {'rel_weight': 0.9475348286088057, 'rel_center': 0.9991652541182346, 'rel_inertia': 0.9960114080182154}
з у {'rel_weight': 0.9856729608882586, 'rel_center': 0.9933046246158501, 'rel_inertia': 0.9977558418305471}
з ф {'rel_weight': 0.9051743000707024, 'rel_center': 0.9913556624201253, 'rel_inertia': 0.9939509414679983}
з х {'rel_weight': 0.9957927766078358, 'rel_center': 0.9987699865531201, 'rel_inertia': 0.9999426156174929}
з ц {'rel_weight': 0.9785743184653, 'rel_center': 0.993475530397469, 'rel_inertia': 0.9980879538563661}
з ч {'rel_weight': 0.9976297612334746, 'rel_center': 0.9982798804650699, 'rel_inertia': 0.9992475072311612}
з ш {'rel_weight': 0.9480894535959156, 'rel_center': 0.9916317014726146, 'rel_inertia': 0.9958137459922579}
з щ {'rel_weight': 0.9366513583843638, 'rel_center': 0.9870532371918113, 'rel_inertia': 0.9943054395891255}
з ъ {'rel_weight': 0.9846584709620879, 'rel_center': 0.9963322808529947, 'rel_inertia': 0.999327853437839}
з ы {'rel_weight': 0.9611050249014582, 'rel_center': 0.9925910717423735, 'rel_inertia': 0.9970797768042828}
з ь {'rel_weight': 0.9929778457687356, 'rel_center': 0.9945283684889852, 'rel_inertia': 0.9995030297871479}
з э {'rel_weight': 0.9931116246600987, 'rel_center': 0.9994188969987656, 'rel_inertia': 0.9997340780122808}
з ю {'rel_weight': 0.9511747292779789, 'rel_center': 0.9957027558052548, 'rel_inertia': 0.99705539812586}
з я {'rel_weight': 0.9783262701042308, 'rel_center': 0.9996605056640446, 'rel_inertia': 0.9993568449089808}
и а {'rel_weight': 0.9833184619598331, 'rel_center': 0.9988055012036385, 'rel_inertia': 0.9996293204005521}
и б {'rel_weight': 0.96214795240161, 'rel_center': 0.9916968620854745, 'rel_inertia': 0.9981534240633853}
и в {'rel_weight': 0.9831651736468128, 'rel_center': 0.9997096595112608, 'rel_inertia': 0.9998540255272358}
и г {'rel_weight': 0.9993488104279251, 'rel_center': 0.9988468653588579, 'rel_inertia': 0.9995905631647498}
и д {'rel_weight': 0.9714400112308774, 'rel_center': 0.9926443419573486, 'rel_inertia': 0.9986029685731067}
и е {'rel_weight': 0.9853362935712277, 'rel_center': 0.9990388017225958, 'rel_inertia': 0.9999670152618436}
и ё {'rel_weight': 0.972655169494093, 'rel_center': 0.9962967141128118, 'rel_inertia': 0.9992727787063229}
и ж {'rel_weight': 0.9700994352570089, 'rel_center': 0.9986380219974742, 'rel_inertia': 0.9989157610293924}
и з {'rel_weight': 0.9938555147013245, 'rel_center': 0.9977289597776261, 'rel_inertia': 0.9994850653226761}
и и {'rel_weight': 0.9975268950466973, 'rel_center': 0.9995294752373685, 'rel_inertia': 0.9998248642791621}
и й {'rel_weight': 0.9844082025123956, 'rel_center': 0.9968373459895197, 'rel_inertia': 0.9990585839338139}
и к {'rel_weight': 0.9963276371313066, 'rel_center': 0.9977748746503878, 'rel_inertia': 0.9993626042950237}
и л {'rel_weight': 0.9931707198966838, 'rel_center': 0.9974529069196347, 'rel_inertia': 0.9997134146472086}
и м {'rel_weight': 0.9586139600214326, 'rel_center': 0.9976845166665358, 'rel_inertia': 0.9982201069056167}
и н {'rel_weight': 0.9968384911682243, 'rel_center': 0.9987076317047631, 'rel_inertia': 0.9995624232583239}
и о {'rel_weight': 0.9933435176313613, 'rel_center': 0.9990636396380768, 'rel_inertia': 0.9998566816425597}
и п {'rel_weight': 0.9960887719645432, 'rel_center': 0.9963441635216408, 'rel_inertia': 0.9996203563429685}
и р {'rel_weight': 0.9752081166709403, 'rel_center': 0.9942895278442001, 'rel_inertia': 0.9978421676453672}
и с {'rel_weight': 0.9940506089178959, 'rel_center': 0.9976769482278425, 'rel_inertia': 0.9996008489256697}
и т {'rel_weight': 0.9560052716398506, 'rel_center': 0.9983206345843799, 'rel_inertia': 0.9965997257083838}
и у {'rel_weight': 0.9941434039193036, 'rel_center': 0.9957169314988782, 'rel_inertia': 0.9979870743623381}
и ф {'rel_weight': 0.9136447431017474, 'rel_center': 0.9932788818961045, 'rel_inertia': 0.9945137194586449}
и х {'rel_weight': 0.9957367803611192, 'rel_center': 0.998194618664994, 'rel_inertia': 0.9993823301820169}
и ц {'rel_weight': 0.9870447614963449, 'rel_center': 0.9953158939413744, 'rel_inertia': 0.9985313989790603}
и ч {'rel_weight': 0.9891593182024296, 'rel_center': 0.9959185208184512, 'rel_inertia': 0.9990354967752354}
и ш {'rel_weight': 0.9565598966269605, 'rel_center': 0.9937177931788771, 'rel_inertia': 0.9964212273779347}
и щ {'rel_weight': 0.9451218014154087, 'rel_center': 0.9888051943067591, 'rel_inertia': 0.9949024547158831}
и ъ {'rel_weight': 0.9931289139931329, 'rel_center': 0.9987752167840611, 'rel_inertia': 0.9996519995988833}
и ы {'rel_weight': 0.9695754679325032, 'rel_center': 0.9949543495589956, 'rel_inertia': 0.997687616040881}
и ь {'rel_weight': 0.9985517112002195, 'rel_center': 0.9968859879306886, 'rel_inertia': 0.9995926668683972}
и э {'rel_weight': 0.9984179323088563, 'rel_center': 0.997755474382724, 'rel_inertia': 0.9996528845220991}
и ю {'rel_weight': 0.9596451723090238, 'rel_center': 0.9979870487972629, 'rel_inertia': 0.9976610405159466}
и я {'rel_weight': 0.9867967131352757, 'rel_center': 0.9977792736235027, 'rel_inertia': 0.9997885940535901}
й а {'rel_weight': 0.9959328859332107, 'rel_center': 0.9960931605700372, 'rel_inertia': 0.9996421662662717}
й б {'rel_weight': 0.9747623763749876, 'rel_center': 0.9950522897366333, 'rel_inertia': 0.9988682512164364}
й в {'rel_weight': 0.9957795976201904, 'rel_center': 0.9967653004308827, 'rel_inertia': 0.999365807529808}
й г {'rel_weight': 0.9867343864545475, 'rel_center': 0.9976867820266582, 'rel_inertia': 0.9991024767096893}
й д {'rel_weight': 0.9840544352042551, 'rel_center': 0.9960059064871168, 'rel_inertia': 0.9992854989436731}
й е {'rel_weight': 0.9979507175446053, 'rel_center': 0.996650284322552, 'rel_inertia': 0.999298431883351}
й ё {'rel_weight': 0.9852695934674707, 'rel_center': 0.9990491072822729, 'rel_inertia': 0.9999936019614188}
й ж {'rel_weight': 0.9827138592303866, 'rel_center': 0.995437088812465, 'rel_inertia': 0.999062252190218}
й з {'rel_weight': 0.9812410907279469, 'rel_center': 0.9984236204824332, 'rel_inertia': 0.9989717781578875}
й и {'rel_weight': 0.989858680979925, 'rel_center': 0.9961586978534941, 'rel_inertia': 0.999433304193716}
й й {'rel_weight': 0.9970226264857732, 'rel_center': 0.9996896268109672, 'rel_inertia': 0.9997804991135327}
й к {'rel_weight': 0.9837132131579289, 'rel_center': 0.9979819988542227, 'rel_inertia': 0.9987054949867696}
й л {'rel_weight': 0.9942148561299385, 'rel_center': 0.9991430822181951, 'rel_inertia': 0.9991852088895544}
й м {'rel_weight': 0.9712283839948103, 'rel_center': 0.9946599467801731, 'rel_inertia': 0.9984096007921228}
й н {'rel_weight': 0.990547084858398, 'rel_center': 0.9977829131653936, 'rel_inertia': 0.9988671623336927}
й о {'rel_weight': 0.994042058395261, 'rel_center': 0.9974815721939149, 'rel_inertia': 0.9993373480538795}
й п {'rel_weight': 0.9912968040620792, 'rel_center': 0.9993710784648459, 'rel_inertia': 0.9989454514086277}
й р {'rel_weight': 0.987822540644318, 'rel_center': 0.9909530414731423, 'rel_inertia': 0.9985655609671771}
й с {'rel_weight': 0.9814361849445182, 'rel_center': 0.9978333606961821, 'rel_inertia': 0.999015022623711}
й т {'rel_weight': 0.9686196956132282, 'rel_center': 0.9980409727806121, 'rel_inertia': 0.9967387660936046}
й у {'rel_weight': 0.9932421721073188, 'rel_center': 0.9923138751243499, 'rel_inertia': 0.9986584679991374}
й ф {'rel_weight': 0.926259167075125, 'rel_center': 0.9902078313540558, 'rel_inertia': 0.9951033938927221}
й х {'rel_weight': 0.9831223563877416, 'rel_center': 0.9982571598870895, 'rel_inertia': 0.9987879351160307}
й ц {'rel_weight': 0.9996591854697225, 'rel_center': 0.9923256753901037, 'rel_inertia': 0.9992512022034727}
й ч {'rel_weight': 0.976544894229052, 'rel_center': 0.9992877060655007, 'rel_inertia': 0.9983091415164418}
й ш {'rel_weight': 0.9691743206003381, 'rel_center': 0.9905048246011795, 'rel_inertia': 0.9967876623805172}
й щ {'rel_weight': 0.9577362253887863, 'rel_center': 0.9858950602676092, 'rel_inertia': 0.9953832659941967}
й ъ {'rel_weight': 0.9942566620334895, 'rel_center': 0.9953990109023094, 'rel_inertia': 0.9994965605355727}
й ы {'rel_weight': 0.9821898919058808, 'rel_center': 0.9915583593195122, 'rel_inertia': 0.998003806325759}
й ь {'rel_weight': 0.9859372872268418, 'rel_center': 0.9937528493975818, 'rel_inertia': 0.9993073068265165}
й э {'rel_weight': 0.9858035083354787, 'rel_center': 0.9982903846701685, 'rel_inertia': 0.9990636833670901}
й ю {'rel_weight': 0.9722595962824014, 'rel_center': 0.994645283123424, 'rel_inertia': 0.9978936901470015}
й я {'rel_weight': 0.9994111371086534, 'rel_center': 0.9987757460363487, 'rel_inertia': 0.999086623053142}
к а {'rel_weight': 0.9771771419243986, 'rel_center': 0.9964485382530078, 'rel_inertia': 0.9989251603470908}
к б {'rel_weight': 0.9560066323661756, 'rel_center': 0.9939423403502196, 'rel_inertia': 0.9974553255888432}
к в {'rel_weight': 0.9770238536113783, 'rel_center': 0.9974398844516467, 'rel_inertia': 0.9992106854564494}
к г {'rel_weight': 0.9945098695366404, 'rel_center': 0.9984977456766417, 'rel_inertia': 0.9994497214498783}
к д {'rel_weight': 0.965298691195443, 'rel_center': 0.9944195006030124, 'rel_inertia': 0.9978823517932216}
к е {'rel_weight': 0.9791949735357932, 'rel_center': 0.9979631916426857, 'rel_inertia': 0.9992394973245042}
к ё {'rel_weight': 0.9665138494586586, 'rel_center': 0.9985349850046856, 'rel_inertia': 0.9985857430615044}
к ж {'rel_weight': 0.9639581152215745, 'rel_center': 0.9960694849198682, 'rel_inertia': 0.998210132416384}
к з {'rel_weight': 0.9999968347367589, 'rel_center': 0.9977587664079216, 'rel_inertia': 0.9995500262894981}
к и {'rel_weight': 0.9913855750112629, 'rel_center': 0.9969620307352072, 'rel_inertia': 0.9990813639320049}
к й {'rel_weight': 0.9782668824769611, 'rel_center': 0.9981691602580723, 'rel_inertia': 0.9983668927927636}
к к {'rel_weight': 0.997531042833259, 'rel_center': 0.999635311825851, 'rel_inertia': 0.9998804721210731}
к л {'rel_weight': 0.9870293998612494, 'rel_center': 0.9985707510642053, 'rel_inertia': 0.9990881009517848}
к м {'rel_weight': 0.9524726399859982, 'rel_center': 0.9951338914998349, 'rel_inertia': 0.9975429552018854}
к н {'rel_weight': 0.9906971711327899, 'rel_center': 0.9986512578675235, 'rel_inertia': 0.9993360652160924}
к о {'rel_weight': 0.9872021975959269, 'rel_center': 0.9983099711031538, 'rel_inertia': 0.9991196638125779}
к п {'rel_weight': 0.9899474519291087, 'rel_center': 0.9983823510688412, 'rel_inertia': 0.99927885744997}
к р {'rel_weight': 0.9690667966355059, 'rel_center': 0.99228610104114, 'rel_inertia': 0.9971600133656289}
к с {'rel_weight': 0.9998080710466697, 'rel_center': 0.9996092743710993, 'rel_inertia': 0.9995640488219205}
к т {'rel_weight': 0.9498639516044162, 'rel_center': 0.9979010445162048, 'rel_inertia': 0.995994273502286}
к у {'rel_weight': 0.9880020838838691, 'rel_center': 0.9934158621766098, 'rel_inertia': 0.9974563086130932}
к ф {'rel_weight': 0.9075034230663129, 'rel_center': 0.9907067008931894, 'rel_inertia': 0.9937661685268022}
к х {'rel_weight': 0.9981218996034463, 'rel_center': 0.9990299471454102, 'rel_inertia': 0.9997475862678263}
к ц {'rel_weight': 0.9809034414609105, 'rel_center': 0.9927507394137577, 'rel_inertia': 0.9978390959974378}
к ч {'rel_weight': 0.9953006382378641, 'rel_center': 0.9975214248725681, 'rel_inertia': 0.9995397191324464}
к ш {'rel_weight': 0.9504185765915261, 'rel_center': 0.9911636226168572, 'rel_inertia': 0.9957156362551773}
к щ {'rel_weight': 0.9389804813799743, 'rel_center': 0.9862368589099579, 'rel_inertia': 0.9941694132293972}
к ъ {'rel_weight': 0.9869875939576984, 'rel_center': 0.9964666994567686, 'rel_inertia': 0.9990814997240428}
к ы {'rel_weight': 0.9634341478970687, 'rel_center': 0.9925696387233844, 'rel_inertia': 0.9969828891479955}
к ь {'rel_weight': 0.9953069687643461, 'rel_center': 0.9951986185710311, 'rel_inertia': 0.9992267149711922}
к э {'rel_weight': 0.9954407476557092, 'rel_center': 0.9976386285835983, 'rel_inertia': 0.9995201831448332}
к ю {'rel_weight': 0.9535038522735894, 'rel_center': 0.9954484175852452, 'rel_inertia': 0.9969864551402302}
к я {'rel_weight': 0.9806553930998413, 'rel_center': 0.9983840689772479, 'rel_inertia': 0.9993099466290992}
л а {'rel_weight': 0.9872434655265101, 'rel_center': 0.9965703489183386, 'rel_inertia': 0.9994094361998531}
л б {'rel_weight': 0.966072955968287, 'rel_center': 0.9945187929871134, 'rel_inertia': 0.9979921863905622}
л в {'rel_weight': 0.9870901772134898, 'rel_center': 0.9973201231876926, 'rel_inertia': 0.9995795118763207}
л г {'rel_weight': 0.9954238068612481, 'rel_center': 0.9982859184511107, 'rel_inertia': 0.9993812310909017}
л д {'rel_weight': 0.9753650147975544, 'rel_center': 0.9953938071108159, 'rel_inertia': 0.9984592015538176}
л е {'rel_weight': 0.9892612971379047, 'rel_center': 0.9972653351509745, 'rel_inertia': 0.9996932164977327}
л ё {'rel_weight': 0.97658017306077, 'rel_center': 0.9989440903733506, 'rel_inertia': 0.9990699458162938}
л ж {'rel_weight': 0.974024438823686, 'rel_center': 0.9959612211503449, 'rel_inertia': 0.9989632906803682}
л з {'rel_weight': 0.9899305111346475, 'rel_center': 0.9986974598393564, 'rel_inertia': 0.9993107278355834}
л и {'rel_weight': 0.9985481013866256, 'rel_center': 0.9967220359440794, 'rel_inertia': 0.9996239732846665}
л й {'rel_weight': 0.9883332060790726, 'rel_center': 0.9994851428481721, 'rel_inertia': 0.9988700130378344}
л к {'rel_weight': 0.9924026335646295, 'rel_center': 0.9985474677069195, 'rel_inertia': 0.9993234600875894}
л л {'rel_weight': 0.9970957234633608, 'rel_center': 0.9996460529726294, 'rel_inertia': 0.999834589219166}
л м {'rel_weight': 0.9625389635881096, 'rel_center': 0.9951425721024953, 'rel_inertia': 0.9983036541076239}
л н {'rel_weight': 0.9992365052650987, 'rel_center': 0.9983895703301591, 'rel_inertia': 0.9997958421365588}
л о {'rel_weight': 0.9972685211980383, 'rel_center': 0.9980760838118119, 'rel_inertia': 0.9997281727407801}
л п {'rel_weight': 0.9999862244687798, 'rel_center': 0.9991221359367, 'rel_inertia': 0.9998781120649396}
л р {'rel_weight': 0.9791331202376173, 'rel_center': 0.9915586652949421, 'rel_inertia': 0.9976711128626164}
л с {'rel_weight': 0.9901256053512189, 'rel_center': 0.998380890568406, 'rel_inertia': 0.9994435123523039}
л т {'rel_weight': 0.9599302752065276, 'rel_center': 0.998475996711303, 'rel_inertia': 0.9967355792215001}
л у {'rel_weight': 0.9980684074859806, 'rel_center': 0.9928958257493189, 'rel_inertia': 0.9977458106828601}
л ф {'rel_weight': 0.9175697466684244, 'rel_center': 0.9906710937931406, 'rel_inertia': 0.9944708397089875}
л х {'rel_weight': 0.9918117767944422, 'rel_center': 0.9988722525061862, 'rel_inertia': 0.9992795418429127}
л ц {'rel_weight': 0.9909697650630219, 'rel_center': 0.9927800762738613, 'rel_inertia': 0.9983585924902364}
л ч {'rel_weight': 0.9852343146357526, 'rel_center': 0.9986717340165991, 'rel_inertia': 0.9991642758882895}
л ш {'rel_weight': 0.9604849001936375, 'rel_center': 0.9910042950965454, 'rel_inertia': 0.9964747088512734}
л щ {'rel_weight': 0.9490468049820857, 'rel_center': 0.9863107026434005, 'rel_inertia': 0.9949157632032525}
л ъ {'rel_weight': 0.9970539175598099, 'rel_center': 0.9959893674357579, 'rel_inertia': 0.999379905852329}
л ы {'rel_weight': 0.9735004714991802, 'rel_center': 0.9921253878458506, 'rel_inertia': 0.9977411116082973}
л ь {'rel_weight': 0.9946267076335424, 'rel_center': 0.994367655704033, 'rel_inertia': 0.9993277412504066}
л э {'rel_weight': 0.9944929287421793, 'rel_center': 0.9985557025497596, 'rel_inertia': 0.9994820414909009}
л ю {'rel_weight': 0.9635701758757008, 'rel_center': 0.9951921686077744, 'rel_inertia': 0.9977468924367177}
л я {'rel_weight': 0.9907217167019527, 'rel_center': 0.9992333193821413, 'rel_inertia': 0.9999078479791643}
м а {'rel_weight': 0.9794786090518756, 'rel_center': 0.9992279429337434, 'rel_inertia': 0.9985608111894703}
м б {'rel_weight': 0.9993508813899014, 'rel_center': 0.9903871457642244, 'rel_inertia': 0.9983107184940043}
м в {'rel_weight': 0.9796318973648959, 'rel_center': 0.9983759887155839, 'rel_inertia': 0.9984035630341056}
м г {'rel_weight': 0.9621458814396338, 'rel_center': 0.9973047538632289, 'rel_inertia': 0.9980637556575463}
м д {'rel_weight': 0.9913570597808312, 'rel_center': 0.991586855109908, 'rel_inertia': 0.9986772057711023}
м е {'rel_weight': 0.977460777440481, 'rel_center': 0.9974698403054953, 'rel_inertia': 0.9984588572343541}
м ё {'rel_weight': 0.9901419015176156, 'rel_center': 0.9948402471737203, 'rel_inertia': 0.998578962794306}
м ж {'rel_weight': 0.9926976357546997, 'rel_center': 0.9995881805564616, 'rel_inertia': 0.9995039710045769}
м з {'rel_weight': 0.9566525857130331, 'rel_center': 0.996787787806392, 'rel_inertia': 0.9979515264841093}
м и {'rel_weight': 0.9652701759650113, 'rel_center': 0.9987553590743292, 'rel_inertia': 0.9985773790485855}
м й {'rel_weight': 0.9783888684993131, 'rel_center': 0.9956181471495982, 'rel_inertia': 0.99859413553957}
м к {'rel_weight': 0.9591247081430152, 'rel_center': 0.9961490990874786, 'rel_inertia': 0.997891992277448}
м л {'rel_weight': 0.9696263511150248, 'rel_center': 0.9961578988960753, 'rel_inertia': 0.9987086560503212}
м м {'rel_weight': 0.995816889009724, 'rel_center': 0.9993104597691673, 'rel_inertia': 0.9997208215267486}
м н {'rel_weight': 0.9659585798434843, 'rel_center': 0.9971522226475388, 'rel_inertia': 0.9984503633008135}
м о {'rel_weight': 0.9694535533803473, 'rel_center': 0.9975038041362566, 'rel_inertia': 0.9986070670091617}
м п {'rel_weight': 0.9667082990471655, 'rel_center': 0.9949514035607391, 'rel_inertia': 0.9985219111939009}
м р {'rel_weight': 0.9875889543407683, 'rel_center': 0.9948320419451121, 'rel_inertia': 0.9980182776432066}
м с {'rel_weight': 0.9568476799296045, 'rel_center': 0.9960367761452218, 'rel_inertia': 0.9980691924375642}
м т {'rel_weight': 0.993208200628142, 'rel_center': 0.9972838330060825, 'rel_inertia': 0.9981222995931024}
м у {'rel_weight': 0.9686536670924051, 'rel_center': 0.9965432138344194, 'rel_inertia': 0.9975523533469407}
м ф {'rel_weight': 0.9508476720900387, 'rel_center': 0.9948351769447554, 'rel_inertia': 0.9956968003290693}
м х {'rel_weight': 0.9585338513728279, 'rel_center': 0.99667752456935, 'rel_inertia': 0.9978657176697416}
м ц {'rel_weight': 0.9757523095153637, 'rel_center': 0.9969215405380438, 'rel_inertia': 0.9984645432825849}
м ч {'rel_weight': 0.9519563892141383, 'rel_center': 0.9947327359591209, 'rel_inertia': 0.9978384679928093}
м ш {'rel_weight': 0.9937628256152519, 'rel_center': 0.9951728179407121, 'rel_inertia': 0.997885759951405}
м щ {'rel_weight': 0.9823247304037, 'rel_center': 0.9904095483294257, 'rel_inertia': 0.9962768157603963}
м ъ {'rel_weight': 0.9696681570185758, 'rel_center': 0.998461601624257, 'rel_inertia': 0.9983364221182485}
м ы {'rel_weight': 0.9932216030792055, 'rel_center': 0.9959910631874667, 'rel_inertia': 0.9991281774879933}
м ь {'rel_weight': 0.9613487822119281, 'rel_center': 0.996695754519342, 'rel_inertia': 0.9981500652207524}
м э {'rel_weight': 0.961215003320565, 'rel_center': 0.9968802817319262, 'rel_inertia': 0.9981199256687728}
м ю {'rel_weight': 0.9968481012973152, 'rel_center': 0.9989768273559799, 'rel_inertia': 0.9991773145873047}
м я {'rel_weight': 0.9760003578764329, 'rel_center': 0.996553353569573, 'rel_inertia': 0.9984906474177573}
н а {'rel_weight': 0.9838957659501981, 'rel_center': 0.9974128637058816, 'rel_inertia': 0.9991033224738279}
н б {'rel_weight': 0.962725256391975, 'rel_center': 0.9933642763278369, 'rel_inertia': 0.9976558569046029}
н в {'rel_weight': 0.9837424776371778, 'rel_center': 0.9983597168650497, 'rel_inertia': 0.9993366798983943}
н г {'rel_weight': 0.9987715064375601, 'rel_center': 0.999436799778236, 'rel_inertia': 0.9993014149808064}
н д {'rel_weight': 0.9720173152212425, 'rel_center': 0.9941411443121769, 'rel_inertia': 0.9981206127483018}
н е {'rel_weight': 0.9859135975615927, 'rel_center': 0.998519301127309, 'rel_inertia': 0.999435815013402}
н ё {'rel_weight': 0.9732324734844581, 'rel_center': 0.9979980388240276, 'rel_inertia': 0.9987512145169063}
н ж {'rel_weight': 0.970676739247374, 'rel_center': 0.9969666349205144, 'rel_inertia': 0.9986633588981739}
н з {'rel_weight': 0.9932782107109595, 'rel_center': 0.9984910257908128, 'rel_inertia': 0.9992936859792262}
н и {'rel_weight': 0.9981041990370624, 'rel_center': 0.9978201968972228, 'rel_inertia': 0.999315938265471}
н й {'rel_weight': 0.9849855065027606, 'rel_center': 0.9982914006594035, 'rel_inertia': 0.9985438982991246}
н к {'rel_weight': 0.9957503331409415, 'rel_center': 0.9992581523936256, 'rel_inertia': 0.9994746658092517}
н л {'rel_weight': 0.9937480238870489, 'rel_center': 0.998907873616309, 'rel_inertia': 0.9994990223989367}
н м {'rel_weight': 0.9591912640117977, 'rel_center': 0.9960594325419031, 'rel_inertia': 0.9980414433352605}
н н {'rel_weight': 0.9974157951585894, 'rel_center': 0.9995820711316966, 'rel_inertia': 0.9998536500733515}
н о {'rel_weight': 0.9939208216217263, 'rel_center': 0.999223958056793, 'rel_inertia': 0.9994082751162896}
н п {'rel_weight': 0.9966660759549082, 'rel_center': 0.9980105615605844, 'rel_inertia': 0.9997661821368403}
н р {'rel_weight': 0.9757854206613054, 'rel_center': 0.9927985010047355, 'rel_inertia': 0.9973367636130794}
н с {'rel_weight': 0.9934733049275308, 'rel_center': 0.9990723919851293, 'rel_inertia': 0.9994145035151186}
н т {'rel_weight': 0.9565825756302156, 'rel_center': 0.9988037559107303, 'rel_inertia': 0.9965401312082245}
н у {'rel_weight': 0.9947207079096686, 'rel_center': 0.9940836294399115, 'rel_inertia': 0.9974547783865856}
н ф {'rel_weight': 0.9142220470921124, 'rel_center': 0.9916001468161343, 'rel_inertia': 0.994148812895039}
н х {'rel_weight': 0.9951594763707542, 'rel_center': 0.9998722532901193, 'rel_inertia': 0.9993618557478573}
н ц {'rel_weight': 0.9876220654867099, 'rel_center': 0.9936700037558681, 'rel_inertia': 0.998025625732646}
н ч {'rel_weight': 0.9885820142120646, 'rel_center': 0.9974186428961553, 'rel_inertia': 0.9994960937858718}
н ш {'rel_weight': 0.9571372006173255, 'rel_center': 0.9920126524685489, 'rel_inertia': 0.996203650066935}
н щ {'rel_weight': 0.9456991054057737, 'rel_center': 0.9871570166660499, 'rel_inertia': 0.9946213058038003}
